ItemID,DisplayTitle,ShortSummary,VariantOfPrevious,Matcode,MaterialDescription,MRP,CaseCount,EAN,SubCategory,Brand,Category,BrandImgURL,ProductImgURL,ProductDiscountPercentage,CategoryImageURL,SubCategoryImageURL,VAT,SupplierBusinessName,LeadTimeForDelivery
8901058119404,Nestle Slim Dahi 24x400g,It is deliciously thick low fat dahi with only 1.5 g fat per 100 g serving. It has no added preservatives.,,,Nestle Slim Dahi is pasteurized double-toned dahi made from finest quality milk sourced from healthy well fed cows.,65,24,8901058119404,Dairy & Bakery,Nestle Slim Dahi,Food&Beverage,/appcontent/images/brand/nestle/nestle-slim-logo.jpg,/appcontent/images/brand/nestle/nestle-slim-logo.jpg,9.09,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,0,Nestle,3-4 days
8901058134087,Nestle a+ Nourish Dahi 24x200g," It is the thickest, smoothest and tastiest dahi with the power of calcium.",,,Nestle a+ Nourish Dahi is pasteurized toned dahi made from finest quality milk sourced from healthy well fed cows.,25,24,8901058134087,Dairy & Bakery,Nestle a+ Nourish Dahi ,Food&Beverage,/appcontent/images/brand/nestle/a_plus_nourish.jpg,/appcontent/images/brand/nestle/a_plus_nourish.jpg,9.09,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,0,Nestle,3-4 days
8901058139495,Nestle a+ Nourish Dahi 24x400g," It is the thickest, smoothest and tastiest dahi with the power of calcium.",Y,,Nestle a+ Nourish Dahi is pasteurized toned dahi made from finest quality milk sourced from healthy well fed cows.,50,24,8901058139495,Dairy & Bakery,Nestle a+ Nourish Dahi ,Food&Beverage,/appcontent/images/brand/nestle/a_plus_nourish.jpg,/appcontent/images/brand/nestle/a_plus_nourish.jpg,9.09,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,0,Nestle,3-4 days
8901058125016,Nestle Actiplus Dahi 24x400g,It is low-fat with the added benefit of probiotics which support healthy digestion.,,,Nestle ActiPlus Dahi is pasteurized double-toned dahi made from finest quality milk sourced from healthy well fed cows.,65,24,8901058125016,Dairy & Bakery,Nestle ActiPlus Probiotic Dahi ,Food&Beverage,/appcontent/images/brand/nestle/ActiPlus_small_logo_b_new.jpg,/appcontent/images/brand/nestle/ActiPlus_small_logo_b_new.jpg,9.09,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,0,Nestle,3-4 days
8901058122008,Nestle Mango Yoghurt 36x100g,It can be consumed any time as a healthy snack.,,,"Nestle Real Mango Yoghurt is made from high quality double-toned milk and real fruit. It is low-fat, containing only 1.5 g per 100 g serving and is a rich source of Calcium.",30,36,8901058122008,Dairy & Bakery,Nestle Real Mango Yoghurt,Food&Beverage,/appcontent/images/brand/nestle/01_Fruit_yoghurt_t_new.jpg,/appcontent/images/brand/nestle/01_Fruit_yoghurt_t_new.jpg,9.1,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,Nestle,3-4 days
8901058121988,Nestle Strawberry Yoghurt 36x100g,It can be consumed any time as a healthy snack.,Y,,"Nestle Real Strawberry Yoghurt is made from high quality double-toned milk and real fruit. It is low-fat, containing only 1.5 g per 100 g serving and is a rich source of Calcium.",30,36,8901058121988,Dairy & Bakery,Nestle Real Strawberry Yoghurt,Food&Beverage,/appcontent/images/brand/nestle/01_Fruit_yoghurt_t_new.jpg,/appcontent/images/brand/nestle/01_Fruit_yoghurt_t_new.jpg,9.1,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/dairy-bakery.png,14.5,Nestle,3-4 days
8901058815443,Nestle CERELAC Infant Cereal Stage-4 (12 Months-24 Months) Multi Grain 5 Fruits 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,,,"Infant Cereal, Infant food, baby food,  Multi Grain with 5 Fruits,Multi Grain, Fruits,Fortified Cereal with milk, Baby cereal, 12 Months, Nestle, CERELAC",216,24,8901058815443,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058840155,CERELAC ST 5 5Grain5Fruits BIB24x300g IN,,,,,230,24,8901058840155,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815344,Nestle CERELAC Infant Cereal Stage-1 (6 Months-24 Months) Wheat Apple 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,,,"Infant Cereal, Infant food, baby food, Wheat Apple, Wheat, Apple, Fortified Cereal with milk, Baby cereal, 6 Months, Nestle, CERELAC",165,24,8901058815344,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815245,Nestle CERELAC Infant Cereal Stage-2 (8 Months-24 Months) Wheat Apple Cherry 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Wheat Apple Cherry, Wheat, Apple, Cherry, Fortified Cereal with milk, Baby cereal, 8 Months, Nestle, CERELAC",184,24,8901058815245,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815481,Nestle CERELAC Infant Cereal Stage-4 (12 Months-24 Months) Multi Grain Dal Vegetable 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food,  Multi Grain  Dal Veg,Multi Grain,Dal, Vegitable,Fortified Cereal with milk, Baby cereal, 12 Months, Nestle, CERELAC",205,24,8901058815481,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815184,Nestle CERELAC Infant Cereal Stage-2 (8 Months-24 Months) Wheat Honey 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Wheat Honey, Wheat, Honey, Fortified Cereal with milk, Baby cereal, 8 Months, Nestle, CERELAC",190,24,8901058815184,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058144352,Nestle CERELAC SHISHU AAHAAR Infant Cereal Stage-1 (6 Months-24 Months) Wheat-Rice Moong Dal Khichdi 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Wheat Rice Moong Dal Khichdi, Wheat, Rice, Moong dal, 6 Months, Nestle, CERELAC",160,24,8901058144352,Baby Foods,Nestle CERELAC SHISHU AAHAAR,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058144321,Nestle CERELAC SHISHU AAHAAR Infant Cereal Stage-2 (8 Months-24 Months) Wheat-Rice Moong Dal Veg Khichdi 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Wheat Rice Moong Dal Vegitable Khichdi, Wheat, Rice, Moong dal, Vegitable, 8 Months, Nestle, CERELAC",185,24,8901058144321,Baby Foods,Nestle CERELAC SHISHU AAHAAR,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.28,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815160,Nestle CERELAC Infant Cereal Stage-3 (10 Months-24 Months) Wheat-Rice Mixed Fruit 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Wheat Rice Mixed Fruit, Wheat,Rice, Mixed, Fruit, Mixed Fruit, Fortified Cereal with milk, Baby cereal, 10 Months, Nestle, CERELAC",202,24,8901058815160,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815429,Nestle CERELAC Infant Cereal Stage-3 (10 Months-24 Months) Wheat-Rice Mixed Veg 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Rice Vegetable, Rice, Vegetable,Fortified Cereal with milk, Baby cereal, 10 Months, Nestle, CERELAC",202,24,8901058815429,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815207,Nestle CERELAC Infant Cereal Stage-2 (8 Months-24 Months) Wheat Orange 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Wheat Orange, Wheat, Orange, Fortified Cereal with milk, Baby cereal, 8 Months, Nestle, CERELAC",190,24,8901058815207,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815382,Nestle CERELAC Infant Cereal Stage-1 (6 Months-24 Months) Rice 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Rice, Fortified Cereal with milk, Baby cereal, 6 Months, Nestle, CERELAC",158,24,8901058815382,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.27,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
8901058815269,Nestle CERELAC Infant Cereal Stage-2 (8 Months-24 Months) Rice Vegetables 300g,CERELAC is a complementary food for babies after 6 months when breast milk alone can no longer totally cover the baby’s growing nutritional requirements.,Y,,"Infant Cereal, Infant food, baby food, Rice Vegetable, Rice, Vegetable,Fortified Cereal with milk, Baby cereal, 8 Months, Nestle, CERELAC",190,24,8901058815269,Baby Foods,Nestle CERELAC,Food&Beverage,/appcontent/images/brand/nestle/neslac_detail.jpg,/appcontent/images/brand/nestle/neslac_detail.jpg,8.26,/appcontent/images/category/foods-beverages.png,/appcontent/images/category/Foodsbeverages/babyfoods.png,14.5,Nestle,3-4 days
